ville,date_extraction,date_observation,temperature,temp_min,temp_max,humidite,pression,vent_vitesse,vent_direction,precipitation,description,latitude,longitude
London,2025-07-02,2024-09-21,19.2,15.6,24.0,75.6,1017.3,14.0,76.0,0.002,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-09-22,18.0,16.3,20.5,90.0,1011.6,13.8,100.0,18.2,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-09-23,16.9,15.6,19.1,85.7,1003.9,24.4,227.6,25.695,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-09-24,15.0,13.8,16.8,79.1,1003.1,17.3,280.3,0.604,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-09-25,13.9,10.8,16.6,82.2,998.5,15.4,189.2,5.794,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-09-26,14.5,12.8,17.6,88.1,986.7,28.2,218.0,13.025,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-09-27,11.6,9.3,13.5,77.6,1000.7,21.8,307.8,10.589,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-09-28,9.7,4.6,15.1,73.6,1022.9,16.3,287.0,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2024-09-29,10.8,6.1,14.8,76.7,1019.8,26.9,134.8,0.206,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-09-30,14.0,11.5,17.1,87.5,1002.3,31.1,226.1,5.027,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-10-01,12.7,11.9,13.8,87.4,1007.3,27.6,285.9,13.974,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-10-02,14.4,13.3,18.0,84.3,1013.1,20.2,20.2,2.013,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-03,12.1,9.8,15.8,76.3,1021.0,13.8,45.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-10-04,11.0,6.6,16.3,80.3,1021.2,12.6,169.5,0.198,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-05,13.0,9.1,17.5,71.3,1014.8,18.0,136.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-10-06,13.6,11.6,15.3,83.4,1000.3,17.7,141.1,0.404,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-07,14.9,11.1,19.6,84.5,997.3,21.3,183.4,1.199,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-08,14.9,12.6,18.3,87.3,992.3,23.8,179.8,9.017,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-09,14.2,13.1,16.0,83.7,987.1,17.3,262.6,0.408,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-10-10,11.0,8.6,13.5,73.9,1004.7,15.4,344.6,0.4,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-11,8.3,3.8,13.1,75.5,1016.1,9.5,220.3,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-10-12,11.3,8.3,15.1,76.3,1008.5,21.3,216.2,0.61,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-13,8.5,5.8,11.1,71.5,1017.6,17.4,266.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-10-14,10.5,8.5,12.1,88.9,1015.0,15.4,83.7,8.634,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-10-15,13.7,11.3,17.6,89.4,1013.6,19.2,103.2,0.2,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-16,17.8,14.7,22.3,85.2,1002.3,20.3,149.5,0.006,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-17,15.6,11.8,18.5,83.1,1009.0,16.1,228.4,1.2,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-18,12.5,10.1,16.3,87.8,1014.1,18.0,210.7,0.002,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-19,14.1,10.6,17.1,86.1,1011.1,22.9,217.6,6.206,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-20,14.5,11.6,17.6,85.2,1010.6,31.3,200.1,1.014,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-21,13.1,10.1,14.6,82.0,1020.2,18.5,218.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-10-22,12.0,8.1,16.3,88.4,1027.7,20.3,216.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-10-23,13.6,11.3,16.8,85.4,1031.0,15.5,185.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-10-24,13.3,9.5,18.0,84.4,1019.5,18.5,134.5,0.199,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-25,14.1,11.8,16.6,94.3,1013.7,11.5,131.2,0.605,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-26,12.2,9.3,14.8,94.3,1016.0,9.0,232.3,0.2,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-27,11.3,7.6,15.1,86.1,1021.3,13.3,232.9,0.001,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-10-28,13.8,12.1,15.1,89.8,1021.6,20.4,221.6,0.6,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-10-29,14.1,12.1,16.1,89.8,1024.3,10.1,268.3,0.398,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-10-30,13.4,11.1,15.1,81.0,1028.7,6.5,4.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-10-31,12.4,9.6,15.3,83.2,1027.0,6.9,320.4,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-11-01,12.3,11.7,13.1,79.9,1025.3,14.7,309.0,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-11-02,13.1,12.1,14.6,83.6,1029.8,15.4,83.7,0.198,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-11-03,12.3,11.3,12.8,78.7,1028.2,13.8,101.3,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-11-04,11.2,10.6,12.8,80.7,1025.1,13.0,91.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-11-05,10.9,10.3,11.8,85.3,1023.4,7.2,323.3,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-11-06,10.1,9.6,10.6,92.8,1030.5,7.4,88.6,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-11-07,10.5,9.3,12.6,88.4,1030.3,13.7,98.8,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-11-08,9.4,8.6,10.1,81.1,1025.5,12.4,104.8,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-11-09,8.4,7.6,9.1,75.7,1024.2,7.0,318.3,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-11-10,9.0,5.9,10.9,86.2,1028.0,8.4,226.0,0.001,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-11-11,10.3,7.8,12.1,77.9,1034.8,13.8,335.2,0.001,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-11-12,9.8,7.6,12.8,79.4,1035.6,26.2,19.2,0.397,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-11-13,9.6,7.0,12.0,82.3,1034.9,11.8,358.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-11-14,10.1,7.8,12.3,80.2,1031.5,14.4,29.6,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-11-15,8.0,4.8,9.6,78.0,1027.4,11.1,260.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-11-16,8.3,5.0,11.0,87.6,1018.8,16.7,250.1,0.2,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-11-17,8.7,7.3,11.3,81.7,1014.6,23.1,267.5,0.606,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-11-18,7.7,6.9,8.6,90.1,1009.4,13.9,115.4,10.0,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-11-19,4.6,1.1,12.0,90.5,998.2,25.5,308.0,10.2,"Snow, Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-11-20,2.1,-0.3,5.7,77.3,1008.9,24.9,274.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-11-21,1.5,0.1,3.6,78.4,1001.7,16.5,274.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-11-22,4.1,0.8,7.8,72.5,1008.0,29.1,264.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-11-23,9.0,1.3,15.0,87.6,1003.1,36.8,192.7,3.636,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-11-24,16.0,12.0,17.6,75.1,994.8,44.2,203.6,5.797,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-11-25,9.9,6.3,12.1,78.3,1001.7,26.7,231.4,3.029,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-11-26,7.4,5.3,10.3,78.3,1014.9,13.5,222.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-11-27,6.4,2.6,9.1,89.7,1013.1,20.3,331.7,25.967,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-11-28,3.6,-0.2,7.8,90.9,1027.8,8.2,100.4,0.199,Rain,51.5064,-0.12721
London,2025-07-02,2024-11-29,6.8,3.8,10.6,80.0,1025.7,19.5,139.4,0.001,Rain,51.5064,-0.12721
London,2025-07-02,2024-11-30,11.8,8.8,13.8,88.4,1023.0,14.0,180.8,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-12-01,12.1,11.0,13.0,89.9,1014.1,18.1,185.8,2.1,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-02,10.0,7.8,12.1,80.1,1013.3,22.1,267.6,0.011,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-03,6.4,4.8,7.6,79.6,1022.6,10.5,356.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-12-04,6.8,3.1,10.1,87.2,1024.1,22.2,200.6,0.404,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-05,12.1,8.8,14.3,88.3,1007.6,35.6,229.6,7.616,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-06,8.6,6.6,11.1,71.8,1013.1,29.9,245.7,0.601,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-07,8.6,6.6,12.3,79.3,994.9,49.2,277.2,5.027,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-12-08,7.5,6.3,8.8,85.0,1016.8,32.5,354.5,7.203,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-12-09,7.9,7.1,8.6,78.6,1030.1,25.1,28.3,0.004,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-12-10,7.1,6.3,7.8,80.1,1032.2,24.5,40.8,0.007,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-12-11,6.9,6.1,7.5,78.2,1032.3,19.7,44.7,0.001,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-12-12,7.2,5.1,8.3,89.6,1030.8,11.3,47.2,1.193,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-12-13,5.4,4.1,7.1,90.6,1025.3,9.9,148.1,0.797,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-12-14,6.1,4.1,8.1,85.2,1022.7,15.8,272.7,0.2,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-15,9.5,5.3,12.3,88.0,1027.5,27.7,252.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-12-16,10.6,8.8,11.6,80.3,1030.8,29.5,245.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2024-12-17,8.7,5.0,10.3,89.6,1023.0,26.7,191.4,0.201,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-18,12.9,10.3,14.6,84.8,1005.8,34.7,218.6,1.609,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-12-19,7.4,4.5,13.6,75.9,1007.9,28.1,289.0,0.998,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-20,6.1,2.6,9.5,84.6,1018.8,20.4,241.1,0.799,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-21,8.7,4.9,12.6,83.8,1011.0,30.5,245.8,1.004,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-22,6.5,4.6,8.3,68.0,1007.0,34.4,283.4,0.001,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-23,6.2,5.0,7.1,71.3,1022.5,26.9,288.3,0.2,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2024-12-24,9.7,6.5,11.8,93.9,1025.9,16.0,258.7,0.199,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-12-25,9.3,8.6,10.0,90.9,1032.6,12.8,256.7,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-12-26,7.0,6.1,8.5,92.8,1034.6,8.4,184.1,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-12-27,6.4,5.8,7.0,96.8,1032.6,7.1,264.1,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-12-28,4.9,4.1,5.8,94.0,1029.2,10.0,275.0,0.001,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2024-12-29,5.5,3.4,8.5,93.4,1029.8,15.9,249.3,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-12-30,8.3,7.6,9.0,80.3,1027.7,22.9,238.8,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2024-12-31,10.4,7.6,12.5,78.9,1020.1,36.8,226.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-01-01,9.6,5.8,12.6,83.5,1008.7,42.4,235.3,9.983,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-01-02,3.2,-0.2,5.3,78.6,1018.5,13.8,316.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-01-03,1.1,-1.4,5.1,82.4,1023.9,15.6,271.7,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-01-04,1.5,-0.9,4.5,89.3,1015.1,18.2,118.2,2.991,"Snow, Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-01-05,8.2,0.8,12.6,95.7,988.2,29.5,183.0,22.569,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-01-06,7.3,2.8,12.6,85.9,982.9,33.3,237.6,4.197,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-01-07,3.0,1.3,5.1,84.4,999.2,21.0,251.7,0.201,"Snow, Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-01-08,1.6,-0.4,3.6,88.7,1001.8,12.6,31.8,0.797,"Snow, Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-01-09,2.3,-0.4,4.1,79.2,1008.5,17.5,298.7,0.005,"Snow, Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-01-10,-0.4,-2.4,3.0,89.6,1020.4,8.4,353.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-01-11,-0.3,-3.2,4.0,91.5,1030.5,5.5,308.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-01-12,1.0,-2.4,4.1,91.6,1040.0,6.4,140.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-01-13,4.7,3.6,6.5,76.4,1039.3,20.8,203.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-01-14,6.6,3.1,9.5,86.2,1035.0,14.7,232.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-01-15,8.7,8.1,9.6,96.4,1034.2,8.5,258.0,0.399,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-01-16,8.0,6.8,9.3,87.0,1034.4,13.7,203.4,0.199,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-01-17,5.3,4.1,6.3,82.1,1035.5,14.0,206.3,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2025-01-18,3.1,2.1,4.0,85.8,1029.6,9.2,128.8,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2025-01-19,3.1,2.5,3.6,80.1,1021.2,11.6,168.7,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2025-01-20,4.3,2.8,6.0,86.5,1018.3,11.8,218.8,0.198,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-01-21,3.7,1.4,6.5,90.8,1013.8,11.1,156.2,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2025-01-22,3.9,3.1,5.1,87.4,1004.6,11.5,344.9,0.199,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-01-23,5.2,2.3,8.6,87.3,1002.6,27.9,221.9,4.977,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-01-24,9.3,5.9,11.1,73.9,996.2,39.8,213.7,2.799,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-01-25,5.9,2.0,8.6,71.9,1004.6,17.3,258.5,0.994,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-01-26,5.6,1.5,10.1,82.4,995.0,33.3,163.6,5.193,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-01-27,8.1,6.7,10.1,79.9,981.1,40.6,202.2,7.57,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-01-28,8.9,7.6,10.1,83.9,983.8,29.5,226.9,2.988,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-01-29,6.8,4.1,8.8,81.7,1003.1,19.9,272.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-01-30,5.5,3.3,8.5,71.3,1019.8,19.5,323.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-01-31,5.9,3.3,8.1,91.1,1024.8,14.8,175.7,4.784,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-02-01,4.9,2.1,6.1,84.8,1028.9,11.4,141.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-02-02,3.5,0.0,8.1,85.0,1023.2,13.1,161.9,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-02-03,5.2,0.8,8.3,90.4,1024.8,15.6,194.6,0.198,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-02-04,8.3,6.1,9.8,85.1,1023.4,24.5,206.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-02-05,6.8,3.1,9.8,78.5,1037.7,13.7,269.3,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-02-06,5.4,2.3,8.3,77.8,1041.8,19.7,49.6,0.001,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-02-07,4.2,3.5,4.8,84.1,1025.2,23.5,55.9,5.169,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-02-08,5.0,3.3,6.3,91.6,1018.3,16.2,76.6,1.788,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-02-09,4.5,2.0,6.3,88.3,1027.6,18.7,52.3,2.39,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-02-10,4.2,2.8,5.0,84.8,1023.9,20.2,37.1,1.592,"Snow, Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-02-11,4.1,3.3,5.0,86.3,1018.6,12.0,337.3,0.198,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-02-12,4.9,4.3,5.8,82.5,1019.6,10.0,21.0,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2025-02-13,4.5,4.0,4.8,72.7,1023.5,13.7,48.2,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2025-02-14,3.8,2.3,6.1,64.8,1024.9,20.4,120.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-02-15,4.0,2.6,6.8,78.0,1020.2,16.8,133.1,0.796,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-02-16,3.4,2.0,4.8,73.3,1020.6,20.0,89.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-02-17,2.8,1.0,5.7,68.8,1022.2,20.1,94.4,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-02-18,3.5,1.3,7.0,69.8,1020.5,20.7,94.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-02-19,5.6,2.1,8.8,75.6,1016.0,14.4,130.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-02-20,11.6,8.8,13.1,90.7,1014.3,28.4,197.5,0.208,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-02-21,13.0,11.5,15.6,86.4,1010.1,28.4,183.8,2.996,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-02-22,10.8,7.6,13.8,86.3,1013.4,17.9,229.2,3.781,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-02-23,9.9,7.0,11.3,84.0,1019.9,34.5,193.8,0.199,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-02-24,10.6,8.3,13.8,86.4,1011.8,27.3,220.0,13.335,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-02-25,8.8,6.3,11.6,76.2,1013.9,18.1,272.2,1.192,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-02-26,6.1,3.8,8.8,86.2,1013.6,21.5,221.7,5.376,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-02-27,7.1,4.1,10.6,69.5,1019.8,21.1,308.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-02-28,5.3,0.8,9.2,73.9,1029.2,11.8,16.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-01,5.5,2.8,10.6,77.1,1034.5,11.3,46.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-02,5.3,1.1,11.1,77.0,1034.4,10.3,38.7,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-03-03,5.8,0.3,12.8,72.0,1029.8,5.9,276.5,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-03-04,6.4,0.1,13.8,69.8,1026.3,13.0,239.4,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-03-05,7.2,0.8,14.8,74.2,1022.2,14.8,215.5,0.202,Rain,51.5064,-0.12721
London,2025-07-02,2025-03-06,9.8,2.8,17.6,67.0,1014.3,20.3,170.5,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-03-07,13.0,9.0,17.6,67.0,1011.7,18.7,152.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-08,12.2,7.6,16.9,62.5,1008.0,19.1,102.2,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-03-09,12.2,8.6,17.2,62.3,1002.8,20.1,87.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-10,10.2,7.8,12.5,71.4,1003.6,21.0,28.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-11,7.3,5.6,8.6,67.3,1007.6,20.7,24.4,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2025-03-12,5.9,4.1,8.5,69.9,1003.5,16.3,328.2,0.002,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-03-13,4.8,3.3,7.8,79.3,1004.2,18.5,355.8,0.997,"Snow, Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-03-14,5.1,0.8,8.8,73.8,1011.6,17.4,28.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-15,5.2,2.0,8.8,63.5,1021.8,22.1,40.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-16,5.3,0.8,8.6,68.0,1025.3,23.9,40.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-17,6.6,4.8,8.1,71.0,1028.0,19.8,64.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-18,6.5,3.5,10.8,61.6,1024.0,24.6,81.4,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-03-19,10.2,2.6,18.1,64.0,1020.9,13.9,140.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-20,13.4,8.1,19.8,64.2,1018.9,13.0,115.3,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-21,13.3,9.6,16.2,67.5,1006.9,24.0,112.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-22,13.5,11.3,16.5,78.4,1000.0,14.3,117.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-23,11.4,8.6,13.3,83.4,1003.8,17.4,17.1,0.001,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2025-03-24,9.4,6.6,14.3,72.8,1017.7,17.7,9.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-25,10.2,5.3,14.6,81.6,1022.4,13.7,297.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-26,12.7,8.8,17.3,72.2,1024.9,10.0,282.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-27,10.2,6.5,14.8,78.3,1020.5,17.7,240.3,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-28,11.4,8.6,14.6,62.6,1013.0,25.2,270.0,0.198,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2025-03-29,9.7,4.5,14.5,62.5,1020.8,25.0,248.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-30,13.3,9.6,17.8,60.7,1020.9,26.5,301.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2025-03-31,11.1,5.5,16.8,62.9,1028.4,14.8,77.9,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-04-01,10.1,6.8,14.5,67.1,1025.8,27.4,82.2,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-04-02,11.6,7.5,16.6,60.7,1021.6,34.5,67.3,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-04-03,13.4,9.8,18.2,61.1,1019.1,24.3,77.0,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-04-04,15.2,10.6,21.8,56.6,1018.8,23.4,66.8,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-04-05,11.7,6.1,18.3,55.4,1020.1,25.5,54.1,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-04-06,10.0,6.1,15.6,58.2,1023.3,22.9,61.1,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-04-07,9.7,5.5,15.6,59.4,1026.0,16.2,68.8,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-04-08,10.2,5.1,17.0,61.3,1027.1,15.0,65.0,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2025-04-09,8.9,5.0,13.8,67.9,1029.0,19.4,47.4,0.0,Partially cloudy,51.5064,-0.12721
